experiment_id,layer_depth,head_idx,prop_mistralbase,prop_saulbase,prop_saulift,saulbase-mistral,saulift-mistral,saulift-saulbase
facet-2,1,9,0.11406273282420391,0.12860645682427424,0.13660517523896307,0.014543724000070327,0.022542442414759153,0.007998718414688827
facet-2,1,10,0.047134778626939926,0.037961083521564624,0.04570545659390473,-0.009173695105375301,-0.0014293220330351963,0.007744373072340105
facet-2,1,11,0.1276255443795781,0.06488482470861572,0.06635114177621959,-0.06274071967096238,-0.06127440260335851,0.0014663170676038756
facet-2,1,12,0.09436763980615624,0.09075437509694342,0.10175218928564866,-0.0036132647092128184,0.007384549479492422,0.01099781418870524
facet-2,1,13,0.084101533479114,0.0876031718160721,0.09882767183487966,0.0035016383369581017,0.014726138355765653,0.011224500018807551
facet-2,1,14,0.06026805243172822,0.05378882353878811,0.054855645583693165,-0.006479228892940107,-0.0054124068480350535,0.0010668220449050539
facet-2,1,15,0.10433617958357765,0.09994771919902419,0.10015257711047024,-0.004388460384553455,-0.004183602473107409,0.00020485791144604637
facet-2,1,16,0.193512454814984,0.20885407347764093,0.21952336255999272,0.01534161866265693,0.02601090774500872,0.01066928908235179
facet-2,1,17,0.18350645373582228,0.17290308130857268,0.19434734481427637,-0.010603372427249597,0.010840891078454096,0.021444263505703692
facet-2,1,18,0.3463638340021154,0.36314145951576504,0.40861294917429036,0.01677762551364964,0.06224911517217496,0.04547148965852532
facet-2,1,19,0.277417595456,0.24128704206293913,0.2537610125547276,-0.036130553393060844,-0.02365658290127237,0.012473970491788472
facet-2,1,20,0.14526350670843277,0.14401045677537683,0.15707255075444562,-0.0012530499330559441,0.011809044046012851,0.013062093979068795
facet-2,1,21,0.05511850999902191,0.05287565192691119,0.05672232668081627,-0.0022428580721107205,0.001603816681794358,0.0038466747539050786
facet-2,1,22,0.1028454598194913,0.11221725975085729,0.12686703535195007,0.009371799931365998,0.024021575532458775,0.014649775601092777
facet-2,1,23,0.22648902975434176,0.20240038822230821,0.2333358656486508,-0.02408864153203355,0.006846835894309039,0.03093547742634259
facet-2,1,24,0.06802121451366543,0.05947541483217807,0.051762467951100274,-0.00854579968148736,-0.01625874656256515,-0.007712946881077792
facet-2,1,25,0.17359717221524176,0.15671974008365375,0.15299945846091006,-0.016877432131588016,-0.020597713754331698,-0.003720281622743682
facet-2,1,26,0.09004974572563532,0.08070546431730977,0.0838063946600927,-0.00934428140832555,-0.006243351065542621,0.003100930342782929
facet-2,1,27,0.08817576679730567,0.0789986244966279,0.08297954483651201,-0.009177142300677774,-0.005196221960793654,0.00398092033988412
facet-2,1,28,0.08533597643868368,0.09635554727341628,0.09380017291458584,0.011019570834732595,0.008464196475902158,-0.0025553743588304367
facet-2,1,29,0.021727373822999548,0.029324611317143492,0.03517984966845263,0.007597237494143944,0.013452475845453084,0.00585523835130914
facet-2,1,30,0.05544779430395826,0.059206097380784375,0.0639802758265572,0.0037583030768261125,0.008532481522598938,0.004774178445772825
facet-2,1,31,0.06547051980291611,0.0670151500955177,0.0638272695252905,0.001544630292601587,-0.0016432502776256158,-0.003187880570227203
facet-2,2,0,0.17052685108599086,0.12019760443012367,0.13982651739908186,-0.05032924665586719,-0.030700333686908998,0.01962891296895819
facet-2,2,1,0.1998211277082109,0.1867626049319197,0.20189718650271682,-0.013058522776291187,0.002076058794505925,0.015134581570797112
facet-2,2,2,0.1286555586926481,0.12800524938399305,0.1412643120030213,-0.0006503093086550615,0.0126087533103732,0.013259062619028261
facet-2,2,3,0.1388231140055865,0.11716964927118483,0.1430760490797979,-0.021653464734401676,0.0042529350742114,0.025906399808613076
facet-2,2,4,0.08131035843879954,0.07455379076103506,0.0803481818203549,-0.0067565676777644745,-0.0009621766184446379,0.005794391059319837
facet-2,2,5,0.1686294319298503,0.13039242487894348,0.13440214655915553,-0.038237007050906824,-0.03422728537069478,0.004009721680212047
facet-2,2,6,0.14513604094541496,0.15648696556084354,0.1652744220389677,0.011350924615428581,0.020138381093552732,0.00878745647812415
facet-2,2,7,0.16522082469831348,0.13917577461306627,0.14729918659255745,-0.026045050085247212,-0.017921638105756033,0.00812341197949118
facet-2,2,8,0.09465839677596906,0.07556579347646684,0.10629912168021484,-0.019092603299502214,0.01164072490424578,0.030733328203747995
facet-2,2,9,0.10202445453980233,0.09726654738772321,0.09892384848022773,-0.004757907152079119,-0.003100606059574601,0.0016573010925045178
facet-2,2,10,0.0943245135641922,0.08888048615441817,0.08900279281352276,-0.005444027409774038,-0.005321720750669445,0.00012230665910459293
facet-2,2,11,0.12097880574958474,0.10689847540631327,0.1232467989916109,-0.014080330343271469,0.002267993242026159,0.016348323585297628
facet-2,2,12,0.07864306515292761,0.06814938355090552,0.08126019426947689,-0.01049368160202209,0.00261712911654928,0.01311081071857137
facet-2,2,13,0.15816883084877187,0.12049440328912976,0.11427041866623754,-0.03767442755964211,-0.04389841218253433,-0.006223984622892226
facet-2,2,14,0.08248456821571297,0.06995571010529844,0.08711991735500822,-0.012528858110414529,0.004635349139295253,0.01716420724970978
facet-2,2,15,0.1899374387974914,0.15087247798713463,0.16783870056995484,-0.039064960810356764,-0.022098738227536552,0.016966222582820212
facet-2,2,16,0.03376139240745545,0.022225254371299828,0.025170984346388564,-0.011536138036155625,-0.008590408061066888,0.0029457299750887365
facet-2,2,17,0.10965667789158216,0.06915063557047574,0.07833588194037884,-0.040506042321106425,-0.03132079595120332,0.009185246369903102
facet-2,2,18,0.08353738943512681,0.08140383414028282,0.08177828567347224,-0.0021335552948439918,-0.0017591037616545707,0.00037445153318942104
facet-2,2,19,0.12364890380556481,0.12372973299335996,0.1260797901296521,8.082918779514503e-05,0.002430886324087278,0.002350057136292133
facet-2,2,20,0.06973696012073902,0.009992448815301605,0.012756631846319472,-0.05974451130543741,-0.056980328274419546,0.002764183031017867
facet-2,2,21,0.05840380219568353,0.047088264419904595,0.059786169578767104,-0.011315537775778935,0.0013823673830835742,0.012697905158862509
facet-2,2,22,0.10355546992989545,0.09944483118057823,0.10393169453946316,-0.004110638749317219,0.0003762246095677102,0.004486863358884929
facet-2,2,23,0.06427032142948477,0.020937480335979548,0.030801716964772984,-0.04333284109350523,-0.03346860446471179,0.009864236628793436
facet-2,2,24,0.06077640604432169,0.06018038548638381,0.06630452926823653,-0.0005960205579378791,0.005528123223914841,0.00612414378185272
facet-2,2,25,0.1069534444410944,0.09228316755154414,0.10817912140387322,-0.014670276889550263,0.00122567696277881,0.015895953852329073
facet-2,2,26,0.1126358183701693,0.11720927983473028,0.1076971248302616,0.004573461464560988,-0.004938693539907696,-0.009512155004468684
facet-2,2,27,0.06004910120237777,0.0806685676856439,0.09190652555506447,0.02061946648326613,0.0318574243526867,0.01123795786942057
facet-2,2,28,0.0492055625009678,0.03567012899996008,0.044127625675559556,-0.013535433501007721,-0.005077936825408247,0.008457496675599474
facet-2,2,29,0.08746421725740561,0.05095819894669019,0.0691692967476581,-0.03650601831071542,-0.018294920509747514,0.018211097800967906
facet-2,2,30,0.10641346499373432,0.07529286818495347,0.08940854092172076,-0.031120596808780848,-0.017004924072013552,0.014115672736767296
facet-2,2,31,0.12020355371504735,0.07721432305873795,0.08685572100806369,-0.0429892306563094,-0.03334783270698366,0.009641397949325739
facet-2,3,0,0.08901417739218975,0.09707233414979434,0.0943004015036687,0.008058156757604587,0.005286224111478943,-0.002771932646125644
facet-2,3,1,0.07923990760431508,0.06080443517057532,0.07481653844617646,-0.01843547243373976,-0.004423369158138624,0.014012103275601137
facet-2,3,2,0.09243768792113848,0.07310848908875671,0.08669066704086732,-0.019329198832381767,-0.005747020880271153,0.013582177952110613
facet-2,3,3,0.09903670823208441,0.08364338666551142,0.09892033331105947,-0.015393321566572984,-0.00011637492102493929,0.015276946645548045
facet-2,3,4,0.11834108259949638,0.07649568675484282,0.09498002232730834,-0.04184539584465356,-0.02336106027218804,0.018484335572465524
facet-2,3,5,0.15807791108539995,0.10822671106826746,0.12128000709945842,-0.04985120001713249,-0.03679790398594153,0.013053296031190958
facet-2,3,6,0.11418950253733307,0.10923304572336741,0.13049956269964597,-0.004956456813965657,0.0163100601623129,0.021266516976278557
facet-2,3,7,0.124787498315789,0.08895774090657563,0.11924938923210851,-0.035829757409213375,-0.0055381090836804925,0.030291648325532883
facet-2,3,8,0.20106879327482566,0.2002500100252914,0.21226236357763406,-0.0008187832495342717,0.011193570302808403,0.012012353552342675
facet-2,3,9,0.08995128542474132,0.06200861540529695,0.07334253530439266,-0.027942670019444366,-0.016608750120348653,0.011333919899095712
facet-2,3,10,0.048611627468351334,0.04750087309787506,0.052563869712050335,-0.0011107543704762732,0.003952242243699,0.005062996614175273
facet-2,3,11,0.0807248503586481,0.0703489730342677,0.08597463142579007,-0.010375877324380403,0.005249781067141968,0.01562565839152237
facet-2,3,12,0.2530287005419744,0.177708452869067,0.196796289332577,-0.0753202476729074,-0.0562324112093974,0.019087836463510005
facet-2,3,13,0.0706675282233895,0.07652324964236983,0.07347571377442197,0.005855721418980331,0.0028081855510324744,-0.0030475358679478565
facet-2,3,14,0.0654450461578229,0.06261643523350215,0.06380215343252454,-0.002828610924320754,-0.001642892725298356,0.001185718199022398
facet-2,3,15,0.08651072079631125,0.10265320583073266,0.1084449551840908,0.016142485034421408,0.02193423438777954,0.005791749353358133
facet-2,3,16,0.11037220310450388,0.0942817211877156,0.0940565566657951,-0.016090481916788274,-0.01631564643870878,-0.00022516452192050673
facet-2,3,17,0.06957403774944733,0.060632784602066746,0.06315920049661625,-0.008941253147380583,-0.006414837252831082,0.002526415894549501
facet-2,3,18,0.09399538031321804,0.07559887815244297,0.07283012111171312,-0.01839650216077507,-0.021165259201504916,-0.0027687570407298467
facet-2,3,19,0.04433366564739885,0.04333203165954544,0.04301445359094828,-0.001001633987853412,-0.0013192120564505735,-0.0003175780685971616
facet-2,3,20,0.10784671966764527,0.11488006891409533,0.1125958821344148,0.007033349246450063,0.004749162466769527,-0.002284186779680536
facet-2,3,21,0.21357553952175057,0.19636160754587093,0.20345160520698438,-0.017213931975879643,-0.010123934314766186,0.007089997661113456
facet-2,3,22,0.12567146656779646,0.13381446822931395,0.13217998370178238,0.00814300166151749,0.006508517133985925,-0.0016344845275315656
facet-2,3,23,0.11268612479817908,0.10503542349862825,0.10881877022653721,-0.0076507012995508245,-0.0038673545716418622,0.003783346727908962
facet-2,3,24,0.042697025300823234,0.04747163079196616,0.04694081375217025,0.004774605491142926,0.004243788451347014,-0.0005308170397959125
facet-2,3,25,0.21363304901294566,0.21076415882273916,0.21566891480587697,-0.0028688901902065023,0.0020358657929313018,0.004904755983137804
facet-2,3,26,0.15782154818297686,0.13699330500995643,0.1442876816177031,-0.020828243173020428,-0.01353386656527375,0.007294376607746678
facet-2,3,27,0.05425712606019163,0.045441638885348544,0.04765616852728051,-0.008815487174843088,-0.0066009575329111225,0.0022145296419319657
facet-2,3,28,0.08239906138713579,0.05692136283143275,0.05611021928170431,-0.02547769855570304,-0.026288842105431483,-0.0008111435497284436
facet-2,3,29,0.024216091507976302,0.02223801090666363,0.023648827662433737,-0.0019780806013126734,-0.0005672638455425649,0.0014108167557701085
facet-2,3,30,0.11038253541247435,0.09773780210719069,0.1131807379273799,-0.012644733305283665,0.0027982025149055484,0.015442935820189213
facet-2,3,31,0.20883094616602663,0.17821455535787514,0.18697986528600133,-0.030616390808151484,-0.021851080880025298,0.008765309928126186
facet-2,4,0,0.0520236773281863,0.03330038914426526,0.03452893237718466,-0.018723288183921043,-0.017494744951001645,0.0012285432329193977
facet-2,4,1,0.14164369619503064,0.12764591348601306,0.14667919575011712,-0.013997782709017581,0.005035499555086476,0.019033282264104057
facet-2,4,2,0.08908558467674162,0.07267854196070644,0.08702234913042177,-0.016407042716035172,-0.002063235546319847,0.014343807169715325
facet-2,4,3,0.03686639945649483,0.0400067573372709,0.04466112870965198,0.0031403578807760735,0.007794729253157148,0.004654371372381075
facet-2,4,4,0.19225731912344976,0.1780564318602496,0.17753844532835455,-0.014200887263200151,-0.014718873795095205,-0.0005179865318950538
facet-2,4,5,0.16404400256860496,0.1503663861959877,0.15372219352958882,-0.013677616372617274,-0.010321809039016139,0.003355807333601135
facet-2,4,6,0.2513594044640609,0.1977702143831287,0.2058557010493574,-0.053589190080932214,-0.0455037034147035,0.008085486666228714
facet-2,4,7,0.13177433950769993,0.13856353149934944,0.13337342384374679,0.0067891919916495125,0.0015990843360468576,-0.005190107655602655
facet-2,4,8,0.07871682109193635,0.07907592463222265,0.09734876977809598,0.0003591035402863013,0.018631948686159625,0.018272845145873323
facet-2,4,9,0.11160703371068595,0.10999776111577259,0.11223719033664857,-0.0016092725949133635,0.0006301566259626218,0.0022394292208759853
facet-2,4,10,0.19026799585386245,0.14205041309374783,0.1374157465769727,-0.04821758276011462,-0.05285224927688975,-0.004634666516775132
facet-2,4,11,0.13331780887098982,0.11412342264452294,0.13075121952380248,-0.01919438622646688,-0.0025665893471873424,0.01662779687927954
facet-2,4,12,0.16946101818932857,0.15457725465040753,0.19567826506306726,-0.014883763538921041,0.026217246873738692,0.04110101041265973
facet-2,4,13,0.1354417644154151,0.11518390706198085,0.12562829203092327,-0.020257857353434258,-0.009813472384491845,0.010444384968942413
facet-2,4,14,0.13255784491159683,0.11766569941287178,0.12009764533343019,-0.014892145498725057,-0.012460199578166645,0.002431945920558412
facet-2,4,15,0.16078086463892255,0.0853973326376644,0.1296500653733308,-0.07538353200125815,-0.031130799265591758,0.04425273273566639
facet-2,4,16,0.07708539738686854,0.07402580208876633,0.08349662572582803,-0.003059595298102208,0.00641122833895949,0.009470823637061698
facet-2,4,17,0.1607733221711094,0.16635389746007334,0.16330834552905338,0.00558057528896394,0.0025350233579439774,-0.003045551931019963
facet-2,4,18,0.19812703146408747,0.17784851363837315,0.17750121730336382,-0.020278517825714326,-0.02062581416072365,-0.0003472963350093228
facet-2,4,19,0.1381488912333602,0.12583170476893454,0.13439439394087926,-0.012317186464425645,-0.003754497292480924,0.00856268917194472
facet-2,4,20,0.08531597864817075,0.0876868790691434,0.09332852748995571,0.002370900420972641,0.008012548841784956,0.005641648420812315
facet-2,4,21,0.029209456013296886,0.04706417173037763,0.04256944645569019,0.017854715717080742,0.013359990442393305,-0.0044947252746874375
facet-2,4,22,0.09497800964470819,0.0948692169162896,0.09112615850685399,-0.00010879272841858578,-0.0038518511378542036,-0.003743058409435618
facet-2,4,23,0.034806146056008215,0.029407907229342767,0.030965010181586317,-0.0053982388266654475,-0.0038411358744218985,0.001557102952243549
facet-2,4,24,0.03760928918351935,0.051199948296842324,0.04036658720782941,0.013590659113322974,0.002757298024310059,-0.010833361089012915
facet-2,4,25,0.1068140977589593,0.09044324873819953,0.08093443095275016,-0.016370849020759762,-0.025879666806209137,-0.009508817785449375
facet-2,4,26,0.12716846748201008,0.08267715415309851,0.08599445185279248,-0.04449131332891157,-0.0411740156292176,0.0033172976996939663
facet-2,4,27,0.09096577868725605,0.07204850853053288,0.07738970786898297,-0.018917270156723176,-0.013576070818273084,0.005341199338450092
facet-2,4,28,0.07870878331075548,0.08453004151349744,0.08461628170950276,0.005821258202741958,0.005907498398747282,8.62401960053244e-05
facet-2,4,29,0.14490363844054913,0.13944426983816427,0.15521562813252357,-0.0054593686023848564,0.010311989691974444,0.0157713582943593
facet-2,4,30,0.04661706845987279,0.04673669867551314,0.04722207786597999,0.00011963021564034837,0.0006050094061072,0.0004853791904668517
facet-2,4,31,0.1172580829507371,0.1082801003924835,0.11310878444758027,-0.008977982558253605,-0.004149298503156831,0.004828684055096774
facet-2,5,0,0.030247255413295128,0.03191432746428056,0.031758836160985675,0.0016670720509854298,0.0015115807476905468,-0.00015549130329488292
facet-2,5,1,0.061619125361113865,0.06683449320182423,0.07568579428004768,0.005215367840710368,0.014066668918933815,0.008851301078223447
facet-2,5,2,0.061408956335942504,0.07074005335248154,0.06856736306874944,0.009331097016539038,0.007158406732806939,-0.0021726902837320983
facet-2,5,3,0.04555822416463059,0.05005875307581904,0.046984044302256875,0.004500528911188455,0.0014258201376262866,-0.003074708773562168
facet-2,5,4,0.16277063872728115,0.15476837466039195,0.14883378527738342,-0.008002264066889198,-0.01393685344989773,-0.005934589383008532
facet-2,5,5,0.22149410192024604,0.21616611157079849,0.21526240550827352,-0.005327990349447559,-0.0062316964119725204,-0.0009037060625249616
facet-2,5,6,0.20294305921887332,0.23497490063910514,0.25475296939280484,0.03203184142023183,0.05180991017393152,0.019778068753699696
facet-2,5,7,0.2140992583157485,0.21156535198625842,0.2166295575262718,-0.0025339063294900765,0.002530299210523307,0.005064205540013383
facet-2,5,8,0.07652243226969987,0.05327473808168299,0.05936042887332992,-0.023247694188016886,-0.017162003396369953,0.006085690791646933
facet-2,5,9,0.0838121249289685,0.08386820833523911,0.0841920215544784,5.608340627061281e-05,0.00037989662550989844,0.00032381321923928563
facet-2,5,10,0.07883044116091491,0.05183113028880842,0.07709512292794148,-0.02699931087210649,-0.0017353182329734318,0.025263992639133058
facet-2,5,11,0.09639906834034195,0.08278159257789529,0.09110837411174155,-0.013617475762446665,-0.005290694228600401,0.008326781533846264
facet-2,5,12,0.10447584706623537,0.10739556289436426,0.10493970884664923,0.002919715828128888,0.0004638617804138545,-0.0024558540477150337
facet-2,5,13,0.24738223201747211,0.22342035892001005,0.22469869169806644,-0.02396187309746206,-0.02268354031940567,0.0012783327780563902
facet-2,5,14,0.1374393315419657,0.12915964521603238,0.13787075324305276,-0.008279686325933316,0.0004314217010870647,0.008711108027020381
facet-2,5,15,0.06064854616361786,0.05668852243281398,0.05799105115352041,-0.003960023730803883,-0.0026574950100974465,0.0013025287207064362
facet-2,5,16,0.13027885409360068,0.11908539267903301,0.1268876246679985,-0.011193461414567674,-0.003391229425602188,0.007802231988965486
facet-2,5,17,0.13817439276254756,0.13373138545138608,0.14721556984438583,-0.004443007311161484,0.00904117708183827,0.013484184392999754
facet-2,5,18,0.05884496647587527,0.061193285990388445,0.06652808945318392,0.0023483195145131766,0.007683122977308651,0.005334803462795475
facet-2,5,19,0.15768065402221626,0.15261340384161565,0.17236598325916694,-0.005067250180600613,0.014685329236950678,0.01975257941755129
facet-2,5,20,0.12573190435771064,0.11884628808194624,0.16092571734979694,-0.0068856162757644085,0.03519381299208629,0.0420794292678507
facet-2,5,21,0.04050240110817212,0.04439454567143,0.04687339322875401,0.003892144563257885,0.006370992120581891,0.0024788475573240057
facet-2,5,22,0.05464126316237437,0.0600558026335561,0.06924494304874172,0.0054145394711817285,0.014603679886367349,0.00918914041518562
facet-2,5,23,0.08266445123945566,0.08518343093265597,0.10850702023901726,0.0025189796932003072,0.025842568999561596,0.02332358930636129
facet-2,5,24,0.17073158261355337,0.14321630523781234,0.1496580107719928,-0.027515277375741026,-0.021073571841560557,0.00644170553418047
facet-2,5,25,0.09873857968295975,0.12119651818406162,0.1436984392242761,0.022457938501101865,0.04495985954131636,0.022501921040214493
facet-2,5,26,0.09007055733235902,0.1047386167194161,0.09983681988796712,0.014668059387057078,0.009766262555608099,-0.004901796831448979
facet-2,5,27,0.1013891246516171,0.107099528620962,0.10282797557307291,0.005710403969344899,0.001438850921455806,-0.004271553047889093
facet-2,5,28,0.09816019298055627,0.08955619333695519,0.09716764710873539,-0.008603999643601076,-0.0009925458718208768,0.0076114537717801994
facet-2,5,29,0.09983871939648271,0.08892162889674936,0.08874961317353466,-0.010917090499733356,-0.01108910622294805,-0.00017201572321469405
facet-2,5,30,0.1017125391608085,0.09148688775100094,0.09185930629489919,-0.010225651409807551,-0.009853232865909306,0.00037241854389824525
facet-2,5,31,0.1754982755217329,0.15749444479331898,0.1596783483427547,-0.01800383072841391,-0.015819927178978177,0.002183903549435734
facet-2,6,0,0.023934144247521612,0.03219730219520188,0.03114426360623338,0.008263157947680268,0.0072101193587117696,-0.0010530385889684982
facet-2,6,1,0.27094782394297756,0.2150241248811989,0.21725791642986378,-0.05592369906177866,-0.05368990751311378,0.0022337915486648763
facet-2,6,2,0.08959424526959661,0.08495398404137133,0.09568775466574507,-0.004640261228225279,0.006093509396148458,0.010733770624373737
facet-2,6,3,0.12322301744541425,0.11390163906608504,0.13118370445577224,-0.009321378379329212,0.007960687010357986,0.0172820653896872
facet-2,6,4,0.13111734598308986,0.11908847390835102,0.12934338293401543,-0.012028872074738836,-0.0017739630490744285,0.010254909025664408
facet-2,6,5,0.06407759651760274,0.08087566691964813,0.0760505548051563,0.016798070402045395,0.011972958287553556,-0.004825112114491839
facet-2,6,6,0.032450362826570045,0.034273995712499575,0.03531749761169423,0.0018236328859295298,0.0028671347851241882,0.0010435018991946585
facet-2,6,7,0.08092121888440651,0.08747887594116803,0.08207429852256112,0.0065576570567615206,0.0011530796381546138,-0.005404577418606907
facet-2,6,8,0.2875640063130293,0.26741554478989826,0.2593809787313244,-0.020148461523131045,-0.028183027581704934,-0.008034566058573889
facet-2,6,9,0.05058279000240341,0.058419874203947765,0.061740218663854575,0.007837084201544352,0.011157428661451162,0.00332034445990681
facet-2,6,10,0.08747678471374118,0.09117519240939995,0.08847324219010734,0.0036984076956587675,0.000996457476366161,-0.0027019502192926065
facet-2,6,11,0.11478096569045917,0.09898756843909441,0.09453577256546386,-0.015793397251364763,-0.020245193124995314,-0.004451795873630551
facet-2,6,12,0.04075222300675949,0.05634456814452088,0.06645397640831575,0.015592345137761386,0.02570175340155626,0.010109408263794875
facet-2,6,13,0.02937424673874805,0.03867420575557785,0.04120605900537227,0.009299959016829805,0.01183181226662422,0.002531853249794415
facet-2,6,14,0.17590643845462162,0.18377486570788326,0.15653048648868045,0.007868427253261645,-0.019375951965941163,-0.027244379219202808
facet-2,6,15,0.04657241180994755,0.0451946698569215,0.04576061179508155,-0.0013777419530260487,-0.0008118000148659987,0.00056594193816005
facet-2,6,16,0.05275220656951023,0.04854197575441646,0.05667016343608333,-0.004210230815093766,0.003917956866573105,0.00812818768166687
facet-2,6,17,0.04848104328661013,0.04530843459931759,0.04987183531102762,-0.0031726086872925427,0.0013907920244174837,0.004563400711710026
facet-2,6,18,0.04047712460712426,0.04246559212240036,0.04568894393942,0.0019884675152761003,0.005211819332295746,0.0032233518170196457
facet-2,6,19,0.04560359593566257,0.04935285397795532,0.043455096219163304,0.003749258042292751,-0.002148499716499268,-0.005897757758792019
